37.16,40.84,45.06,55.06,57.44,60.06,58.56,57.06,56.75,55.06,56.25,56.44,56.06,56.56,56.94,56.56,55.34,56.44,54.44,54.75,55.44,53.75,52.75,52.66,53.16,54.44,54.75,55.06,54.16,54.06,54.44,53.75,54.16,53.25,55.06,55.84,55.44,54.75,53.34,54.84,54.94,53.25,52.75,51.66,52.25,52.84,52.84,54.94,53.25,53.56,55.75,55.25,54.44,55.25,54.44,53.56,54.16,53.66,54.06,54.94,54.06,53.56,53.56,53.34,52.84,53.94,51.84,51.66,53.56,53.56,52.44,55.25,58.34,59.06,58.06,55.34,50.56,40.56,37.44,36.25
37.84,41.16,45.66,55.25,57.44,59.34,58.44,56.56,56.06,55.06,56.94,56.16,56.75,56.66,55.06,57.44,54.84,54.94,54.34,53.75,54.94,53.56,52.34,52.44,53.25,54.44,54.56,54.34,52.84,54.34,53.34,54.84,53.75,55.06,54.84,54.56,55.25,55.25,54.56,55.25,54.84,53.66,52.66,52.75,52.84,51.84,52.84,54.34,53.94,55.06,54.94,54.75,54.56,54.75,53.66,54.44,53.75,53.56,54.56,54.06,55.25,53.56,53.56,53.75,53.56,52.84,51.94,52.75,53.06,52.25,53.75,53.94,57.94,58.84,58.44,56.25,49.44,40.94,38.06,36.25
37.44,39.66,45.06,55.75,57.34,59.06,57.84,57.06,55.66,55.34,56.16,56.16,55.25,55.75,55.66,55.44,54.34,56.25,55.44,54.56,53.34,53.75,52.84,53.06,52.66,53.66,54.44,53.56,54.06,55.25,53.34,54.16,54.16,54.16,54.75,55.06,54.56,54.16,55.66,53.66,54.56,53.06,53.25,52.44,51.56,52.25,53.06,54.94,53.94,54.06,55.34,55.25,54.44,54.16,54.44,54.06,54.44,53.34,53.75,54.34,55.75,53.94,53.94,53.94,52.44,52.66,51.84,52.84,52.34,52.34,52.66,53.94,58.34,58.84,58.06,53.56,49.84,41.34,38.75,36.25
37.75,40.06,44.94,54.06,57.16,59.94,59.34,57.75,56.25,55.25,55.66,56.44,56.06,55.66,55.44,56.56,55.75,54.84,54.16,53.94,53.94,53.94,53.66,51.66,53.16,54.16,54.56,54.75,54.34,53.34,53.75,54.06,54.34,53.75,54.34,54.34,54.44,54.44,54.56,54.34,54.94,54.06,52.84,52.25,51.84,52.44,52.66,54.44,53.16,54.44,54.75,54.56,53.94,53.75,54.94,53.75,54.75,53.75,54.44,53.25,54.34,53.56,54.06,53.34,54.34,52.66,52.75,52.06,53.06,53.25,53.34,54.16,57.56,58.84,58.34,55.44,48.94,41.34,37.84,36.94
35.75,40.25,43.94,54.44,57.44,57.94,58.94,58.06,55.84,54.44,55.44,56.75,55.06,55.66,55.66,56.66,55.06,56.16,55.75,54.44,55.25,53.34,54.16,51.94,52.06,54.56,52.75,53.66,54.56,54.06,53.25,54.16,53.94,53.94,54.84,55.25,55.34,54.84,54.75,54.44,54.44,53.75,52.66,52.06,52.06,52.75,53.34,54.06,54.06,54.56,55.34,55.25,53.75,53.75,54.06,53.56,54.34,53.25,53.75,53.66,53.75,53.94,53.66,53.66,53.56,52.25,53.34,52.06,52.66,52.25,53.06,54.56,56.94,58.84,58.25,54.56,49.25,40.06,36.94,36.94
36.34,38.44,42.94,53.75,57.94,58.44,59.94,57.44,57.16,55.44,55.66,55.44,55.84,56.25,54.94,55.06,55.66,56.25,53.94,54.16,54.34,53.94,52.66,52.25,52.25,53.34,53.34,53.75,54.44,53.25,53.16,53.75,53.75,53.16,54.56,54.34,55.06,53.94,53.75,53.34,54.56,52.75,51.84,52.34,51.94,52.34,52.66,54.06,53.94,51.94,54.34,55.06,54.44,54.75,53.75,53.56,53.94,52.84,53.66,53.75,53.75,53.75,53.66,54.94,52.66,52.84,52.44,52.75,53.16,52.84,53.06,53.66,56.94,59.06,58.34,54.94,50.16,41.16,39.06,36.66
36.56,39.06,43.56,52.66,56.44,59.06,59.25,56.25,56.25,54.44,55.66,55.66,56.06,55.34,55.06,56.16,54.84,54.16,53.75,53.94,54.44,53.94,52.75,52.06,53.06,53.34,54.16,53.25,53.75,52.84,53.06,53.34,53.34,53.75,54.06,54.84,53.56,54.84,54.94,53.75,52.84,52.66,51.16,51.94,51.56,52.44,53.25,53.34,53.25,53.94,54.06,55.44,54.06,54.16,53.94,54.16,53.56,54.34,54.16,53.56,53.16,53.25,54.06,53.94,53.06,52.34,52.44,53.16,53.25,51.56,52.66,54.56,57.44,58.44,57.34,54.44,48.25,40.84,39.06,36.34
35.16,38.44,41.25,52.84,57.06,58.75,58.56,57.06,55.34,54.06,55.06,56.25,55.44,56.44,55.66,54.94,55.84,55.66,54.16,53.56,54.16,53.56,52.25,50.94,51.84,54.84,55.75,53.75,53.56,53.34,53.34,53.16,53.16,53.75,54.06,54.34,55.34,53.75,54.56,54.75,53.94,54.75,51.34,52.84,51.84,53.34,53.34,52.75,53.94,54.56,54.16,55.75,53.34,53.66,53.34,53.34,53.25,52.06,53.56,52.75,53.75,53.25,53.66,53.16,52.66,52.84,51.84,50.94,52.25,52.84,52.34,54.75,57.44,58.06,57.94,55.06,48.66,41.16,38.34,38.44
37.56,40.25,42.66,53.25,56.94,58.75,58.44,57.56,55.84,55.25,54.94,55.66,56.06,55.75,55.66,55.25,55.84,55.25,54.84,53.56,54.06,53.34,53.66,50.06,52.25,53.16,53.75,52.75,53.16,52.75,52.84,52.84,53.06,53.56,54.06,54.34,55.44,53.25,53.66,54.34,53.25,53.75,51.25,52.25,51.34,52.06,52.34,54.16,53.66,53.94,54.56,54.56,53.25,53.34,53.56,53.25,52.66,53.56,53.16,53.16,53.06,52.44,53.25,53.06,53.25,52.75,52.34,51.84,52.84,52.06,51.25,54.06,56.94,57.75,57.94,55.25,50.34,42.25,40.34,38.75
38.44,39.44,42.25,52.34,56.25,57.84,58.25,56.66,55.34,54.75,55.25,55.44,55.44,55.66,54.94,55.06,55.06,54.34,54.84,54.16,53.16,52.34,51.84,51.94,51.94,52.75,53.94,53.25,53.25,53.06,53.34,52.66,53.75,53.66,53.56,53.94,55.06,54.06,53.34,54.94,53.94,52.75,51.25,51.94,51.66,51.66,52.66,53.16,53.34,53.06,53.56,54.34,53.75,53.94,53.66,52.84,52.44,53.56,52.44,53.06,52.84,52.34,52.75,52.84,51.66,51.66,51.16,51.56,51.66,51.56,51.94,51.94,54.16,55.44,55.44,55.34,51.16,47.16,43.84,42.16
