37.84,37.56,36.84,37.75,38.66,37.84,37.84,37.75,38.66,37.84,38.16,38.44,38.66,39.25,38.44,39.06,38.34,38.94,39.06,39.25,39.06,39.56,39.25,39.06,39.25,39.06,39.84,38.94,39.34,38.94,38.66,39.84,39.66,39.84,38.66,39.66,40.75,38.94,39.66,38.75,38.06,38.75,39.06,38.75,39.34,39.56,39.56,40.56,40.16,39.25,39.25,39.06,38.16,38.34,38.75,39.25,39.25,38.94,38.66,37.75,39.56,39.66,38.94,39.84,38.75,38.16,38.44,38.16,38.16,38.75,37.84,37.56,38.44,38.66,38.34,38.34,36.56,37.25,37.56,39.34
37.16,37.84,38.06,37.56,36.94,38.44,38.94,39.06,39.25,38.75,39.25,38.44,39.25,39.06,38.75,39.34,39.06,40.25,39.56,39.66,39.84,40.44,39.06,39.56,39.84,39.56,39.25,39.84,39.34,39.84,39.56,39.34,39.56,39.25,40.44,39.34,39.56,38.66,39.25,39.94,39.34,39.06,40.16,39.25,39.84,40.25,40.25,40.25,40.25,39.94,39.25,39.66,39.06,38.66,39.66,39.66,39.84,39.56,38.06,38.16,38.94,38.44,38.75,39.84,39.84,38.75,38.34,38.94,38.06,38.44,38.44,38.34,37.75,38.34,39.06,37.56,38.66,38.44,38.34,37.44
35.16,37.25,37.25,36.94,38.06,38.34,38.75,39.06,39.84,39.25,38.94,40.16,39.06,40.75,40.16,39.66,38.94,40.25,39.84,39.94,40.75,41.56,39.66,39.66,40.16,40.25,39.34,40.25,39.06,39.66,40.75,40.84,39.84,39.94,40.75,40.16,39.56,40.16,40.25,39.94,40.16,39.56,39.94,38.66,40.84,40.84,40.56,41.34,41.34,40.56,40.16,38.75,40.25,39.84,39.34,38.94,40.84,39.25,39.84,38.94,40.16,38.75,39.34,40.44,38.66,38.34,39.06,38.44,39.34,38.44,38.66,38.94,38.34,37.44,37.75,38.06,37.84,38.34,37.84,37.25
35.94,36.34,37.84,37.84,37.25,36.94,37.16,38.66,39.66,41.16,41.75,42.84,43.44,41.56,43.06,41.75,41.44,41.06,41.84,42.06,41.56,41.34,41.16,41.06,40.56,40.56,40.44,40.75,42.44,40.75,40.16,40.56,42.06,40.75,41.84,41.44,40.16,38.75,40.56,39.94,39.84,40.56,40.16,39.94,41.44,42.06,41.56,41.06,41.34,41.75,40.84,41.34,40.16,41.16,39.94,39.66,39.56,39.34,38.06,40.16,38.44,40.25,40.16,40.16,38.66,39.94,39.06,38.75,38.66,39.25,39.25,39.25,38.44,38.44,38.66,38.34,36.94,37.75,38.34,39.06
37.44,35.16,36.34,36.66,38.16,38.16,38.75,38.44,41.06,42.06,43.75,43.16,42.75,42.66,42.66,42.84,42.66,41.44,43.66,42.66,43.44,42.84,43.16,43.44,43.66,43.34,44.16,43.44,43.06,42.66,42.75,43.44,42.34,43.44,42.44,42.44,42.16,42.75,41.06,41.34,41.84,40.44,40.84,41.75,41.44,41.84,41.44,41.75,41.84,42.06,40.44,40.84,39.34,39.06,39.84,40.75,40.44,40.44,39.06,40.25,39.94,40.16,40.44,41.06,40.16,40.75,38.44,38.75,39.34,39.06,38.66,38.44,38.34,37.56,39.25,38.94,37.16,37.75,36.84,37.44
36.56,36.25,36.06,37.75,36.94,37.75,38.75,40.75,42.75,45.34,46.66,45.56,45.75,45.75,47.34,46.16,45.56,45.16,46.16,46.16,46.44,45.84,45.34,45.34,45.44,45.16,44.75,43.84,44.66,44.66,44.75,44.84,44.75,44.34,44.75,44.06,42.75,43.34,43.66,43.44,43.16,44.16,43.34,43.16,42.06,41.34,41.56,42.16,41.56,42.16,41.34,41.34,42.06,42.44,42.84,42.75,42.16,42.16,42.44,43.16,42.66,41.44,42.06,41.84,40.75,40.75,41.06,40.16,38.94,39.25,38.44,38.75,38.75,37.84,37.56,37.56,36.56,37.44,37.56,36.84
35.44,37.16,35.66,38.34,38.06,38.75,39.84,41.06,44.34,47.34,48.75,48.84,51.06,49.66,50.44,50.06,49.34,49.66,49.34,50.44,48.56,50.75,49.66,49.16,49.34,50.34,49.34,49.56,48.84,48.44,48.16,48.16,48.56,47.66,47.56,47.75,45.84,46.56,45.94,46.25,45.16,44.66,45.16,44.06,42.84,42.44,42.06,42.06,41.34,41.34,41.44,42.16,42.66,43.75,43.66,43.75,44.75,43.75,44.16,42.84,44.06,43.66,44.16,44.06,42.84,41.75,40.84,39.84,41.06,39.84,39.25,37.75,37.25,38.75,38.44,38.06,37.25,38.06,37.75,37.16
35.66,34.66,37.84,37.25,38.34,38.44,40.44,40.56,46.25,48.06,50.34,51.44,50.75,49.94,51.16,51.44,51.66,50.84,50.66,50.84,50.75,51.25,50.25,50.44,50.75,50.06,50.66,51.06,50.84,50.34,50.34,50.34,51.16,49.94,50.66,49.84,49.66,49.25,48.44,48.94,49.84,49.25,49.16,48.75,45.56,42.66,41.56,42.16,42.84,42.16,41.84,42.66,44.66,47.66,48.16,48.34,48.75,47.66,47.56,46.66,47.06,46.66,45.84,45.44,44.66,44.16,42.75,40.44,39.66,39.25,38.75,38.75,37.75,37.75,37.56,36.84,37.16,36.56,37.56,37.16
33.75,35.66,36.06,35.75,36.25,37.16,39.06,40.56,44.34,48.94,51.25,50.34,50.84,51.44,51.56,51.75,50.84,51.06,51.66,51.56,52.44,51.66,51.56,51.56,50.75,50.44,50.84,50.34,51.44,50.25,50.75,50.34,51.06,50.84,51.16,49.94,49.66,49.66,50.06,49.66,49.25,49.94,49.94,50.25,45.94,42.34,43.34,42.16,42.75,42.66,42.44,43.16,45.44,49.16,49.56,50.84,50.44,51.25,49.84,50.44,50.25,50.44,50.25,50.84,49.94,49.66,47.34,41.16,40.44,39.25,38.75,38.44,37.84,37.75,37.16,37.25,36.06,37.16,37.75,35.75
34.84,32.94,34.56,35.34,36.06,35.16,37.16,39.06,45.56,49.94,50.66,51.25,51.25,51.56,52.06,52.06,51.25,51.56,51.06,51.16,51.66,52.16,51.16,51.56,51.75,50.25,51.75,50.84,51.25,51.16,51.66,51.25,51.75,51.25,51.25,50.44,50.44,50.25,49.16,50.06,49.25,49.25,49.34,50.66,45.44,43.44,42.16,43.06,42.66,42.16,42.06,43.44,45.84,50.84,50.84,50.75,50.75,51.66,49.56,51.66,51.44,51.75,50.44,51.56,51.56,51.16,47.94,42.84,39.94,39.66,38.75,38.06,37.44,39.25,36.66,36.84,35.44,36.34,37.16,36.56
33.25,32.56,34.25,33.75,35.16,35.44,38.16,39.94,46.44,48.84,50.75,49.84,51.25,51.66,51.06,52.06,51.56,51.75,52.06,51.56,51.44,51.94,51.25,51.75,51.44,51.16,50.25,51.16,51.16,51.56,51.94,50.84,50.84,50.25,50.66,51.44,50.25,49.66,49.16,48.94,50.34,48.84,49.66,49.16,45.34,44.16,42.84,42.16,43.66,43.06,43.16,43.06,45.75,50.25,51.16,51.66,51.44,51.75,51.06,51.44,51.44,51.16,51.94,50.84,52.34,50.84,48.94,42.75,39.34,39.34,37.25,38.06,36.84,36.84,36.84,36.66,36.25,36.84,36.84,36.34
31.84,33.75,34.34,34.56,35.06,36.06,38.34,39.84,46.84,48.84,51.94,51.75,52.06,50.75,51.66,51.56,51.25,51.44,52.16,51.25,51.44,51.56,50.75,51.56,51.16,51.06,50.84,51.44,50.84,50.84,51.25,51.16,51.94,51.56,50.84,50.06,49.25,48.56,48.75,48.16,47.75,49.56,49.34,50.34,44.44,44.75,42.66,43.84,44.06,44.44,42.84,42.34,45.84,49.56,51.44,51.16,51.56,51.66,52.16,50.84,52.16,52.44,51.66,51.66,52.75,52.44,48.56,41.56,39.34,39.25,37.44,36.94,35.94,35.75,35.66,35.66,35.16,34.66,35.44,35.16
33.75,32.16,34.66,34.34,36.06,35.44,39.34,40.25,46.94,48.94,51.66,51.44,52.75,51.94,51.56,50.66,51.16,50.84,51.25,51.75,52.84,51.06,50.75,52.56,51.06,50.25,50.84,50.66,50.75,51.06,51.06,50.84,51.44,51.16,52.16,50.75,50.06,50.44,49.84,48.84,49.84,49.34,48.06,48.44,45.34,45.75,43.44,44.44,43.66,44.06,43.75,43.75,44.75,50.34,50.44,51.75,51.66,51.44,51.66,52.34,52.16,52.44,52.34,52.34,51.75,52.06,48.84,40.56,38.06,37.84,36.94,35.44,35.06,35.06,35.06,34.84,35.44,35.66,36.25,35.44
34.25,32.66,34.34,34.84,35.06,36.25,37.44,40.44,47.06,49.56,50.44,51.44,51.44,50.75,51.44,51.44,50.75,51.56,51.25,51.44,51.56,50.66,52.16,50.84,51.16,50.75,50.84,51.25,50.66,51.16,52.16,51.16,51.66,51.44,49.94,50.44,49.34,49.94,49.16,48.84,50.25,49.84,50.75,49.94,46.16,45.84,45.56,44.84,45.75,45.06,44.44,44.16,44.84,50.66,50.44,50.84,50.06,50.06,48.75,49.34,50.84,51.75,51.75,51.75,51.75,51.66,48.56,40.16,38.44,36.84,36.34,35.44,34.66,35.34,34.25,33.94,35.16,33.66,34.56,35.16
34.56,34.06,32.94,34.06,35.66,35.44,37.56,39.84,47.25,49.66,50.44,51.44,50.84,50.06,51.94,51.44,50.84,51.66,51.44,51.75,51.25,51.94,51.66,49.94,51.06,50.44,51.44,50.44,51.44,50.44,50.84,51.25,51.75,50.84,50.44,51.16,50.25,50.25,50.34,50.84,49.66,50.25,50.34,51.75,49.16,48.44,48.06,48.06,46.44,47.25,48.06,47.75,48.75,51.06,51.66,52.34,51.66,51.75,51.56,51.75,51.44,51.25,52.34,51.56,52.34,51.44,47.25,41.16,37.84,36.56,36.94,34.66,34.66,33.94,34.25,33.66,34.25,34.06,34.84,34.56
